Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Late_delivery_risk,Category Id,Customer Id,Customer Zipcode,Department Id,Latitude,Longitude,Order Customer Id,Order Id,Order Item Cardprod Id,Delivery Status
80,6,2,84.15000153,248.9600067,1,17,295,725,4,18.35129356,-65.96311951,295,13140,365,76
80,5,2,-67.63999939,245.9600067,1,17,9011,725,4,18.22377396,-66.37060547,9011,16444,365,76
80,2,2,50.95000076,195.9499969,0,26,6416,725,5,18.27504158,-66.37062836,6416,15766,572,83
80,6,2,102.3799973,227.5,1,24,3570,725,5,18.28996849,-66.37054443,3570,65030,502,76
80,5,2,29.25,225,1,24,1577,725,5,18.29444695,-66.37054443,1577,14454,502,76
80,2,2,58.5,225,0,24,1086,725,5,18.27879143,-66.37057495,1086,13736,502,83
80,5,2,-33.83000183,179.9600067,1,29,1568,725,5,18.22501564,-66.37062073,1568,67979,627,76
80,6,2,84.37999725,225,1,24,3570,725,5,18.28996849,-66.37054443,3570,65030,502,76
80,6,2,-170,212.5,1,24,9029,725,5,18.26050758,-66.37062073,9029,66275,502,76
80,5,2,78.62999725,212.5,1,24,9047,725,5,18.21671295,-66.37058258,9047,65264,502,76
80,2,2,-72.62999725,290.5,0,26,724,725,5,18.2275734,-66.0435791,724,11936,565,83
80,6,2,-5.130000114,205,1,24,9120,725,5,18.26249504,-66.3705368,9120,13890,502,76
80,2,2,25.20999908,96.94999695,0,36,7603,725,6,18.20493317,-66.37052155,7603,51226,804,83
80,2,2,112.8000031,240,0,24,6746,725,5,18.2505703,-66.37058258,6746,52576,502,83
80,3,2,6.809999943,158.3500061,1,13,5007,725,3,18.24984551,-66.37050629,5007,53202,282,76
68,4,2,105.5999985,351.9899902,1,10,1566,725,3,18.27092362,-66.37060547,1566,67753,203,76
68,2,2,40.88999939,86.98999786,0,9,2918,725,3,18.20765305,-66.37055969,2918,15421,191,83
68,6,2,-1.389999986,23.51000023,1,13,1491,725,3,18.29643822,-66.37062073,1491,13225,273,76
68,3,2,144.4400024,461.480011,1,66,14915,725,4,18.27996063,-66.0370636,14915,71362,1353,76
68,3,2,48.09999847,129.9900055,1,18,9619,725,4,18.27352142,-66.3705368,9619,13232,403,76
68,4,2,144,299.9899902,1,17,1566,725,4,18.27092362,-66.37060547,1566,67753,364,76
68,5,2,11.18000031,129.9900055,1,18,778,725,4,18.2275734,-66.0437088,778,68879,403,76
68,3,2,-9.75,129.9900055,1,18,2363,725,4,18.28501892,-66.37060547,2363,65487,403,76
68,6,2,-23.79000092,129.9900055,1,18,5898,725,4,18.25903893,-66.3706131,5898,65105,403,76
68,3,2,24.44000053,129.9900055,1,18,1948,725,4,18.258358,-66.37052918,1948,14837,403,76
68,5,2,29.70000076,59.38999939,1,17,1820,725,4,18.20012474,-66.37051392,1820,46224,365,76
68,3,2,114.2200012,456.8699951,1,66,14770,725,4,18.253479,-66.03704834,14770,71217,1353,76
68,3,2,61.77000046,128.6900024,1,18,1962,725,4,18.26423073,-66.37058258,1962,63972,403,76
68,6,2,16.72999954,128.6900024,1,18,7175,725,4,18.26229858,-66.37057495,7175,19200,403,76
68,5,2,16.72999954,128.6900024,1,18,1222,725,4,18.23555565,-66.37051392,1222,18009,403,76
68,2,2,-11.0699997,128.6900024,0,18,487,725,4,18.35419464,-66.07129669,487,10831,403,83
68,3,2,-90.08000183,128.6900024,1,18,2217,725,4,18.26428604,-66.37057495,2217,68107,403,76
68,2,2,46.70999908,128.6900024,0,18,2918,725,4,18.20765305,-66.37055969,2918,15421,403,83
68,2,2,22.84000015,456.8699951,0,66,14824,725,4,18.27635384,-66.03704834,14824,71271,1353,83
68,5,2,34.75,128.6900024,1,18,778,725,4,18.2275734,-66.0437088,778,68879,403,76
68,3,2,41.8199997,128.6900024,1,18,2363,725,4,18.28501892,-66.37060547,2363,65487,403,76
68,4,2,34.75,128.6900024,1,18,2078,921,4,18.38596916,-66.0940094,2078,16953,403,76
68,5,2,-103.8799973,58.79000092,1,17,10497,725,4,18.25274658,-66.37055206,10497,49664,365,76
68,2,2,53.5,127.3899994,0,18,4695,725,4,18.27530479,-66.37059784,4695,16446,403,83
68,2,2,12.73999977,127.3899994,0,18,487,725,4,18.35419464,-66.07129669,487,10831,403,83
68,6,2,-45.09000015,58.79000092,1,17,9857,725,4,18.2621975,-66.37055969,9857,14960,365,76
68,6,2,63.04999924,126.0899963,1,18,2168,725,4,18.28342247,-66.37062836,2168,18005,403,76
68,2,2,-79.8199997,126.0899963,0,18,487,725,4,18.35419464,-66.07129669,487,10831,403,83
68,5,2,15.13000011,58.18999863,1,17,4078,725,4,18.20552635,-66.37062836,4078,12804,365,76
68,2,2,32.77999878,126.0899963,0,18,11887,725,4,18.28616905,-66.37050629,11887,14651,403,83
68,6,2,37.83000183,126.0899963,1,18,6588,725,4,18.21555901,-66.37050629,6588,10990,403,76
68,5,2,52.40999985,124.7900009,1,18,7167,725,4,18.21617508,-66.3706131,7167,65609,403,76
68,4,2,12.47999954,124.7900009,1,18,1459,725,4,18.28969574,-66.37051392,1459,17878,403,76
68,4,2,-90.47000122,124.7900009,1,18,548,725,4,18.35910034,-66.07790375,548,16998,403,76
68,6,2,54.90999985,124.7900009,1,18,5224,725,4,18.24693489,-66.37058258,5224,13970,403,76
68,6,2,-28.07999992,124.7900009,1,18,6588,725,4,18.21555901,-66.37050629,6588,10990,403,76
68,5,2,21.37000084,56.99000168,1,17,2686,725,4,18.27720451,-66.3706131,2686,13614,365,76
68,4,2,56.50999832,122.8399963,1,18,468,725,4,18.22757721,-66.04562378,468,44388,403,76
68,6,2,28.35000038,56.68999863,1,17,8456,725,4,18.24535179,-66.37059784,8456,13050,365,76
68,4,2,-24.5699997,122.8399963,1,18,1260,725,4,18.22154045,-66.37063599,1260,12613,403,76
68,3,2,58.95999908,122.8399963,1,18,3050,725,4,18.28162766,-66.37056732,3050,66587,403,76
68,6,2,7.739999771,122.8399963,1,18,10308,725,4,18.27949333,-66.37052918,10308,62795,403,76
68,6,2,55.27999878,122.8399963,1,18,6428,725,4,18.24738884,-66.37057495,6428,18950,403,76
68,6,2,42.31000137,120.8899994,1,18,387,725,4,18.24751091,-66.02523804,387,19610,403,76
68,2,2,42.31000137,120.8899994,0,18,2270,725,4,18.2270546,-66.3705368,2270,65011,403,83
68,6,2,36.27000046,120.8899994,1,18,482,725,4,18.22757721,-66.04562378,482,19380,403,76
68,6,2,28.38999939,118.2900009,1,18,1956,725,4,18.22216415,-66.37050629,1956,65005,403,76
68,6,2,-90.73000336,118.2900009,1,18,7466,725,4,18.22205734,-66.37054443,7466,20085,403,76
68,6,2,36.66999817,118.2900009,1,18,8224,725,4,18.25374222,-66.37052155,8224,18245,403,76
68,6,2,8.869999886,118.2900009,1,18,6365,725,4,18.24692345,-66.37057495,6365,17810,403,76
68,3,2,54.40999985,118.2900009,1,18,3490,725,4,18.2378273,-66.37050629,3490,19817,403,76
68,5,2,33.11999893,118.2900009,1,18,1596,725,4,18.25463486,-66.37058258,1596,10444,403,76
68,3,2,56.15999985,116.9899979,1,18,9857,725,4,18.2621975,-66.37055969,9857,64637,403,76
68,5,2,32.75999832,116.9899979,1,18,3969,693,4,18.44484711,-66.38641357,3969,15269,403,76
68,5,2,16.37999916,116.9899979,1,18,9342,725,4,18.28811264,-66.37052918,9342,14064,403,76
68,2,2,17.8199997,53.99000168,0,17,2028,725,4,18.26673508,-66.37054443,2028,14551,365,83
68,4,2,-80.98999786,53.99000168,1,17,3940,725,4,18.21918869,-66.37059021,3940,12698,365,76
68,4,2,29.73999977,114.3899994,1,18,8293,725,4,18.27349854,-66.3705368,8293,47758,403,76
68,6,2,7.210000038,114.3899994,1,18,9962,725,4,18.20230675,-66.37059021,9962,68220,403,76
68,6,2,33.16999817,114.3899994,1,18,8098,725,4,18.29667473,-66.37059784,8098,14730,403,76
68,2,2,56.04999924,114.3899994,0,18,8348,725,4,18.24366379,-66.37059021,8348,66411,403,83
68,6,2,-34.3199997,114.3899994,1,18,653,725,4,18.2256279,-66.04746246,653,12535,403,76
68,3,2,53.75999832,114.3899994,1,18,8645,725,4,18.26177788,-66.37062836,8645,67712,403,76
68,4,2,36.75,113.0899963,1,18,1275,725,4,18.25260544,-66.37054443,1275,18593,403,76
68,5,2,30.53000069,113.0899963,1,18,11189,725,4,18.29477692,-66.3706131,11189,17909,403,76
68,3,2,-33.93000031,113.0899963,1,18,5988,725,4,18.29958344,-66.37057495,5988,16302,403,76
68,6,2,42.40999985,113.0899963,1,18,8098,725,4,18.29667473,-66.37059784,8098,14730,403,76
68,4,2,33.93000031,113.0899963,1,18,9726,725,4,18.24162674,-66.37054443,9726,13343,403,76
68,3,2,-8.720000267,52.18999863,1,17,5113,725,4,18.28249931,-66.37054443,5113,62117,365,76
68,3,2,52.02000046,113.0899963,1,18,9726,725,4,18.24162674,-66.37054443,9726,62637,403,76
68,6,2,-33.93000031,113.0899963,1,18,482,725,4,18.22757721,-66.04562378,482,67845,403,76
68,3,2,36.75,113.0899963,1,18,8645,725,4,18.26177788,-66.37062836,8645,67712,403,76
68,5,2,35.40000153,113.0899963,1,18,7202,725,4,18.22836685,-66.3706131,7202,11209,403,76
68,5,2,14.27999973,50.99000168,1,17,1173,725,4,18.24680519,-66.37059021,1173,41494,365,76
68,4,2,28.72999954,110.4899979,1,18,1275,725,4,18.25260544,-66.37054443,1275,18593,403,76
68,4,2,27.62000084,110.4899979,1,18,9726,725,4,18.24162674,-66.37054443,9726,13343,403,76
68,3,2,13.26000023,110.4899979,1,18,9726,725,4,18.24162674,-66.37054443,9726,62637,403,76
68,5,2,145.6999969,303.5400085,1,63,13597,725,4,18.21118736,-66.03705597,13597,70044,1350,76
68,4,2,37.34999847,110.4899979,1,18,1566,725,4,18.27092362,-66.37060547,1566,67753,403,76
68,3,2,35.90999985,110.4899979,1,18,4047,725,4,18.24645615,-66.37052918,4047,16617,403,76
68,5,2,50.83000183,110.4899979,1,18,6594,725,4,18.25728226,-66.37054443,6594,14574,403,76
68,4,2,30.94000053,110.4899979,1,18,3940,725,4,18.21918869,-66.37059021,3940,12698,403,76
68,5,2,34.18000031,109.1900024,1,18,1186,725,4,18.20616531,-66.3705368,1186,15599,403,76
68,4,2,49.13999939,109.1900024,1,18,9726,725,4,18.24162674,-66.37054443,9726,13343,403,76
68,3,2,29.47999954,109.1900024,1,18,4279,725,4,18.29564285,-66.37054443,4279,20072,403,76
68,4,2,13.60999966,50.38999939,1,17,4151,725,4,18.23519516,-66.37062073,4151,12323,365,76
68,6,2,145.3699951,387.6400146,1,66,14848,725,4,18.26007843,-66.03705597,14848,71295,1353,76
68,2,2,32.75999832,109.1900024,0,18,4697,725,4,18.23197174,-66.37056732,4697,66351,403,83
68,4,2,0,109.1900024,1,18,3940,725,4,18.21918869,-66.37059021,3940,12698,403,76
68,4,2,32.36999893,107.8899994,1,18,5887,725,4,18.22748947,-66.37056732,5887,44148,403,76
84,6,4,127.5500031,283.4500122,1,17,8524,725,4,18.24496079,-66.3705368,8524,53540,365,76
84,5,4,5.460000038,272.9500122,1,17,4126,725,4,18.22985077,-66.37062073,4126,53069,365,76
84,6,4,2.700000048,269.9599915,1,17,3207,725,4,18.2062397,-66.37052918,3207,57570,365,76
84,5,4,108.2200012,263.9599915,1,17,12310,725,4,18.2316761,-66.37062073,12310,5154,365,76
84,3,4,95.01999664,263.9599915,0,17,1222,725,4,18.23555565,-66.37051392,1222,9122,365,65
84,3,4,49.06000137,260.9599915,0,17,8397,725,4,18.24105072,-66.37055969,8397,4427,365,65
84,6,4,71.38999939,254.9600067,1,17,6306,725,4,18.25338554,-66.37062073,6306,9340,365,76
84,2,4,47.86999893,251.9600067,0,17,8002,725,4,18.26959801,-66.37054443,8002,9331,365,65
84,6,4,28.12999916,248.9600067,1,17,12382,725,4,18.21268654,-66.37055969,12382,58315,365,76
84,3,4,62.99000168,224.9600067,0,17,7844,680,4,18.20005035,-67.14024353,7844,54572,365,65
84,2,4,59.99000168,199.9499969,0,29,12291,725,5,18.20732117,-66.37050629,12291,51746,627,65
84,5,4,90.75,250,1,24,6523,725,5,18.28301239,-66.37054443,6523,4269,502,76
84,2,4,34.99000168,199.9499969,0,29,4078,725,5,18.20552635,-66.37062836,4078,61346,627,65
84,5,4,24.75,247.5,1,24,4867,725,5,18.22255898,-66.3706131,4867,1999,502,76
84,2,4,39.15000153,346.5,0,26,5301,725,5,18.27515984,-66.37052918,5301,53576,565,65
84,3,4,-58.31000137,245,0,24,4784,725,5,18.27308464,-66.37060547,4784,57152,502,65
84,5,4,42.88000107,122.5,1,26,8348,725,5,18.24366379,-66.37059021,8348,51674,567,76
84,2,4,-36.84000015,195.9499969,0,29,7446,725,5,18.23312187,-66.37059021,7446,55336,627,65
84,6,4,7.449999809,195.9499969,1,29,11455,725,5,18.25151444,-66.37062073,11455,53810,627,76
84,2,4,48,240,0,24,5364,725,5,18.25733376,-66.3706131,5364,59301,502,65
84,6,4,-52.08000183,240,1,24,259,725,5,18.35939407,-66.07751465,259,8410,502,76
84,4,4,78,240,0,24,11290,725,5,18.2261982,-66.37054443,11290,8123,502,83
84,3,4,116.3799973,237.5,0,24,8517,791,5,18.1501503,-65.82595062,8517,60567,502,65
84,4,4,42.52999878,236.25,0,24,7701,725,5,18.25289154,-66.37058258,7701,2203,502,83
84,3,4,62.97999954,179.9600067,0,26,7407,725,5,18.29062271,-66.3706131,7407,3527,572,65
84,4,4,58.79999924,173.9600067,0,29,5965,725,5,18.23957062,-66.3706131,5965,2428,627,83
84,5,4,-40.45999908,217.5,1,24,8677,725,5,18.26259232,-66.37062836,8677,55174,502,76
84,3,4,38.27999878,217.5,0,24,10093,725,5,18.23168373,-66.37059784,10093,57032,502,65
84,4,4,27.19000053,217.5,0,24,12119,725,5,18.2150116,-66.37063599,12119,10113,502,83
84,6,4,-31.87999916,212.5,1,24,8274,725,5,18.27042198,-66.37054443,8274,52250,502,76
84,2,4,59.5,212.5,0,24,2291,725,5,18.20957184,-66.37057495,2291,8906,502,65
84,2,4,13.26000023,169.9600067,0,29,11310,725,5,18.20209312,-66.37058258,11310,1386,627,65
84,2,4,33.59000015,167.9600067,0,29,155,725,5,18.24755478,-66.02526856,155,59226,627,65
84,3,4,60.90000153,210,0,24,4998,725,5,18.26036263,-66.37050629,4998,8847,502,65
84,5,4,-245.9400024,163.9600067,1,29,7720,725,5,18.21931267,-66.37059021,7720,57929,627,76
84,6,4,58,200,1,24,3099,725,5,18.27332115,-66.37055206,3099,53505,502,76
84,2,4,30.79999924,280,0,26,5011,725,5,18.28800392,-66.37052155,5011,55636,565,65
84,4,4,18,239.9499969,0,37,2643,725,6,18.20149422,-66.37060547,2643,57128,818,83
84,4,4,55.09999847,122.4499969,0,40,9501,725,6,18.23152924,-66.37050629,9501,8728,897,83
84,6,4,-14.27999973,230.3500061,1,37,9760,725,6,18.21571159,-66.37055969,9760,1105,818,76
84,3,4,31.87999916,118.0800018,0,40,11793,725,6,18.29089546,-66.37055206,11793,1797,886,65
84,5,4,53.43999863,113.6999969,1,40,7273,957,6,18.38011932,-66.18312836,7273,1634,905,76
84,2,4,4.53000021,71.95999908,0,41,5301,725,6,18.27515984,-66.37052918,5301,53576,924,65
84,4,4,11.85999966,104.9599991,0,40,12119,725,6,18.2150116,-66.37063599,12119,10113,893,83
84,2,4,35.61999893,284.9500122,0,17,3329,725,4,18.28710365,-66.37055206,3329,6176,365,83
84,6,4,76.43000031,272.9500122,0,17,9429,725,4,18.22939873,-66.37059784,9429,60460,365,83
84,6,4,40.49000168,269.9599915,0,17,8677,725,4,18.26259232,-66.37062836,8677,580,365,83
84,5,4,127.4800034,254.9600067,0,17,437,725,4,18.2241478,-66.0471344,437,56244,365,83
84,3,4,118.0599976,245.9600067,0,17,2538,725,4,18.21200752,-66.37059021,2538,6522,365,83
84,4,4,-89.98999786,224.9600067,0,17,4280,612,4,18.46923065,-66.727211,4280,58298,365,83
84,6,4,87.27999878,193.9499969,0,29,2813,725,5,18.2133503,-66.37057495,2813,3625,627,83
84,2,4,87.12000275,240,0,24,4249,725,5,18.27620125,-66.3706131,4249,52321,502,83
84,2,4,60.75,225,0,24,9697,693,5,18.44484711,-66.38641357,9697,58896,502,83
84,5,4,102.3799973,315,0,26,6306,725,5,18.25338554,-66.37062073,6306,5919,565,83
84,3,4,74.36000061,220,0,24,27,725,5,18.35900879,-66.07815552,27,52772,502,83
84,4,4,-190.6499939,123,0,26,5274,725,5,18.24739647,-66.37052918,5274,9063,564,83
84,5,4,98,200,0,24,11273,725,5,18.23075676,-66.37062073,11273,61419,502,83
84,5,4,52.49000168,149.9600067,0,29,6306,725,5,18.25338554,-66.37062073,6306,5919,627,83
84,3,4,-101.2399979,449.9599915,0,9,9495,725,3,18.20134735,-66.37060547,9495,27742,191,83
84,4,4,63.74000168,424.9599915,0,9,4841,725,3,18.28247643,-66.3706131,4841,24453,191,83
84,6,4,101.2399979,374.9599915,0,9,9803,725,3,18.29255867,-66.37062073,9803,31145,191,83
84,3,4,13.55000019,153.9600067,0,3,8422,725,2,18.23379898,-66.37056732,8422,30802,37,65
84,6,4,47.99000168,159.9499969,1,13,7391,725,3,18.28480911,-66.3706131,7391,25875,282,76
84,5,4,-34.95000076,150,1,9,11426,725,3,18.26480103,-66.37057495,11426,30589,172,76
84,2,4,151.9799957,474.9500122,0,9,11664,725,3,18.28333664,-66.3705368,11664,20931,191,65
84,2,4,-283.4700012,472.4500122,0,9,5339,725,3,18.20988464,-66.37062073,5339,45646,191,65
84,2,4,145.5299988,464.9500122,0,9,3204,725,3,18.27076912,-66.37062836,3204,29731,191,65
84,3,4,-790.4199829,464.9500122,0,9,4438,725,3,18.22725487,-66.37063599,4438,42777,191,65
84,2,4,207.4799957,414.9599915,0,9,5243,725,3,18.20970345,-66.37059021,5243,23886,191,65
84,2,4,32.79000092,131.1600037,0,13,5089,725,3,18.28375816,-66.37057495,5089,43561,276,65
84,2,4,-349.9700012,399.9599915,0,9,6073,725,3,18.22048569,-66.3706131,6073,47846,191,65
84,3,4,95.80999756,283.4500122,0,17,8992,725,4,18.20371819,-66.37052155,8992,21192,365,65
84,2,4,79.37000275,283.4500122,0,17,6466,725,4,18.21478081,-66.37056732,6466,23156,365,65
84,2,4,86.18000031,254.9600067,0,17,1962,725,4,18.26423073,-66.37058258,1962,22811,365,65
84,4,4,-97.65000153,254.9600067,0,17,11438,725,4,18.2421093,-66.37052155,11438,25418,365,83
84,3,4,-420.6799927,254.9600067,0,17,9524,725,4,18.29685593,-66.37057495,9524,47092,365,65
84,4,4,124.9300003,254.9600067,0,17,2078,921,4,18.38596916,-66.0940094,2078,42658,365,83
84,5,4,88.19000244,251.9600067,1,17,2464,725,4,18.25239372,-66.37055206,2464,23494,365,76
84,2,4,90.37000275,248.9600067,0,17,11426,725,4,18.26480103,-66.37057495,11426,27316,365,65
84,2,4,74.69000244,248.9600067,0,17,11664,725,4,18.28333664,-66.3705368,11664,20931,365,65
84,6,4,89.27999878,245.9600067,1,17,3770,685,4,18.33710861,-66.99221802,3770,27555,365,76
84,3,4,95.01999664,197.9499969,0,29,1306,725,5,18.23619652,-66.37049866,1306,28657,627,65
84,2,4,7.429999828,247.5,0,24,10811,725,5,18.22288513,-66.37058258,10811,47011,502,65
84,2,4,27.69000053,245,0,24,6073,725,5,18.22048569,-66.3706131,6073,47846,502,65
84,4,4,90.22000122,191.9499969,0,29,12033,725,5,18.24063492,-66.37050629,12033,21973,627,83
84,2,4,92.62999725,237.5,0,24,9248,725,5,18.22028542,-66.37062836,9248,50226,502,65
84,3,4,14.96000004,237.5,0,24,2214,725,5,18.2725296,-66.37059784,2214,44617,502,65
84,2,4,59.06000137,236.25,0,24,6738,725,5,18.27444458,-66.37059021,6738,21196,502,65
84,4,4,72.08000183,232.5,0,24,5074,725,5,18.20542717,-66.37052918,5074,21193,502,83
84,4,4,-55.34000015,232.5,0,24,9148,725,5,18.24677658,-66.37056732,9148,26073,502,83
84,6,4,82.98999786,331.9700012,1,9,3497,10016,3,40.74559021,-73.97927856,3497,44425,191,76
84,6,4,103.9100037,331.9700012,1,9,10066,85033,3,33.4926796,-112.2088623,10066,49570,191,76
84,5,4,76.43000031,218.3600006,1,17,4248,97402,4,44.05007172,-123.1093521,4248,42099,365,76
84,2,4,65.51000214,218.3600006,0,17,6473,90806,4,33.78982544,-118.1819992,6473,47731,365,65
84,3,4,76.01999664,211.1600037,0,17,12288,60102,4,42.17575073,-88.32157135,12288,46062,365,65
84,4,4,-154.7799988,211.1600037,0,17,7764,46227,4,39.64605331,-86.11961365,7764,44938,365,83
84,4,4,71.38999939,203.9700012,0,17,11720,90003,4,33.9598465,-118.3780823,11720,50688,365,83
84,6,4,65.51000214,201.5700073,1,17,3935,90620,4,34.13899231,-118.3884659,3935,49445,365,76
84,4,4,72.84999847,158.3600006,0,29,8792,94541,5,37.67551041,-122.0496826,8792,47938,627,83
84,5,4,60.18000031,158.3600006,1,29,10416,21228,5,39.26515198,-76.77284241,10416,45249,627,76
84,5,4,93.12000275,194,1,24,424,17013,5,40.21802902,-77.1828537,424,41874,502,76
84,3,4,87.41999817,186,0,24,10031,10306,5,40.56678009,-74.11734772,10031,41572,502,65
84,3,4,45,180,0,24,12288,60102,5,42.17575073,-88.32157135,12288,46062,502,65
84,6,4,69.58000183,139.1699982,1,29,10819,90806,5,33.88898468,-118.2071152,10819,41785,627,76
84,2,4,40.36000061,139.1699982,0,29,5418,30066,5,34.03212357,-84.51288605,5418,42971,627,65
84,3,4,-290.5,166,0,24,7272,7305,5,40.70602036,-74.08685303,7272,44677,502,65
84,2,4,-265.6000061,166,0,24,5329,90805,5,33.8371048,-118.1900482,5329,43266,502,65
84,4,4,15,132.7700043,0,29,11720,90003,5,33.9598465,-118.3780823,11720,50688,627,83
84,3,4,47.56000137,164,0,24,7810,38109,5,35.0965271,-90.06786346,7810,47917,502,65
84,2,4,27.54000092,67.16999817,0,36,3624,33549,6,28.08681297,-82.43898773,3624,48901,810,65
84,6,4,62.06000137,170.9600067,0,6,7331,60148,2,41.85577774,-88.00856781,7331,44265,116,83
84,6,4,186.2200012,387.9599915,0,9,125,93030,3,33.79024124,-118.2131653,125,41590,191,83
84,3,4,-63.15999985,191.9700012,0,17,9419,11207,4,40.66577148,-73.89246368,9419,45987,365,83
84,3,4,86.23999786,176,0,24,1250,2740,5,41.63562393,-70.93080139,1250,44452,502,83
84,4,4,44.52999878,139.1699982,0,29,7683,12550,5,41.50205994,-74.01177216,7683,49218,627,83
84,6,4,63.5,235.1999969,0,26,2728,33175,5,25.74613953,-80.39176178,2728,47840,565,83
84,4,4,8.260000229,131.1699982,0,29,4612,19446,5,40.24931717,-75.25538635,4612,47493,627,83
84,3,4,20,160,0,24,9419,11207,5,40.66577148,-73.89246368,9419,45987,502,83
84,6,4,61.75999832,205.8800049,0,37,125,93030,6,33.79024124,-118.2131653,125,41590,821,83
84,5,4,108.1500015,319.9700012,0,9,12019,90037,3,33.95993424,-118.3780823,12019,64274,191,83
84,4,4,115.2300034,235.1600037,0,17,10549,21206,4,39.13785553,-76.81587219,10549,13298,365,83
84,2,4,-109.4199982,230.3600006,0,17,4909,85035,4,33.47337341,-112.1697769,4909,62786,365,83
84,5,4,23.86000061,211.1600037,0,17,5854,92833,4,33.87593842,-118.0005798,5854,13939,365,83
84,5,4,-100.8300018,208.7700043,0,17,3066,21218,4,39.27495956,-76.61506653,3066,46864,365,83
84,6,4,57.06000137,196.7700043,0,17,11431,95823,4,38.48671341,-121.459343,11431,16590,365,83
84,6,4,84.58999634,179.9700012,0,17,9906,60614,4,41.89535523,-87.72576141,9906,62840,365,83
84,5,4,55.43999863,198,0,24,2048,27410,5,36.08757019,-79.88663483,2048,66959,502,83
84,6,4,28.87000084,151.9600067,0,29,3071,95127,5,37.37883377,-121.8303375,3071,63220,627,83
84,3,4,75.59999847,189,0,24,11065,10031,5,40.82476044,-73.94992065,11065,19642,502,83
84,5,4,85.55999756,186,0,24,394,44107,5,41.4828682,-81.77826691,394,65439,502,83
84,6,4,59.40000153,180,0,24,9906,60614,5,41.89535523,-87.72576141,9906,62840,502,83
84,4,4,70.19999695,180,0,24,5707,45011,5,39.3985405,-84.55661774,5707,17363,502,83
84,4,4,38.86999893,143.9600067,0,29,10549,21206,5,39.13785553,-76.81587219,10549,13298,627,83
84,3,4,43.15999985,166,0,24,2682,97470,5,43.20556259,-123.3465195,2682,18237,502,83
84,4,4,41.06000137,131.1699982,0,29,467,95350,5,37.66708756,-120.9958801,467,66958,627,83
84,5,4,77.08000183,164,0,24,10577,10003,5,40.73124313,-73.98880768,10577,66764,502,83
84,5,4,56,160,0,24,10577,10003,5,40.73124313,-73.98880768,10577,66764,502,83
84,4,4,43.18000031,89.95999908,0,40,3471,2740,6,41.63562393,-70.93080139,3471,48193,905,83
84,2,4,31.84000015,90.95999908,0,5,3535,92024,2,33.04647064,-117.2896729,3535,15231,93,65
84,2,4,11.94999981,199.1699982,0,3,11715,95116,2,37.36024094,-121.8450699,11715,10451,44,65
84,5,4,-599.9400024,399.9599915,1,9,9814,13440,3,43.21662521,-75.45603943,9814,10459,191,76
84,3,4,182.3399963,387.9599915,0,9,4848,95076,3,36.93397141,-121.7434616,4848,64222,191,65
84,3,4,111.3499985,383.9599915,0,9,569,83642,3,43.56052399,-116.3960342,569,63907,191,65
84,4,4,170.9799957,379.9599915,0,9,5749,77084,3,29.86195946,-95.64417267,5749,19178,191,83
84,2,4,38,379.9599915,0,9,4460,90027,3,34.12594605,-118.2910156,4460,67046,191,65
84,3,4,185.1999969,377.9599915,0,9,6506,11229,3,40.60237885,-73.95497131,6506,65312,191,65
84,2,4,69.15000153,363.9599915,0,9,6050,13760,3,42.07463837,-76.1240387,6050,16436,191,65
84,3,4,-69.87000275,116.4400024,0,13,3246,95148,3,37.32554245,-121.7993469,3246,11822,282,65
84,4,4,100.7900009,359.9599915,0,9,2364,77450,3,29.77441025,-95.74694824,2364,19528,191,83
84,4,4,76.01999664,158.3600006,0,13,12216,93277,3,36.31933212,-119.2960815,12216,49763,278,83
84,4,4,168.9400024,351.9599915,0,9,4460,90027,3,34.12594605,-118.2910156,4460,16013,191,83
84,3,4,147.8300018,351.9599915,0,9,11388,93535,3,34.69703293,-118.0883026,11388,17347,191,65
84,2,4,-69.58999634,347.9700012,0,9,7521,17402,3,39.9602356,-76.67675781,7521,19496,191,65
84,5,4,105.3899994,339.9700012,1,9,1628,85022,3,33.64781952,-112.0518799,1628,62789,191,76
84,5,4,87.34999847,335.9700012,1,9,7222,93436,3,34.58764267,-120.4081879,7222,11674,191,76
84,2,4,28.86000061,327.9700012,0,9,5929,33186,3,25.77437019,-80.19377899,5929,67866,191,65
84,5,4,20.15999985,319.9700012,1,9,6123,17404,3,39.95479965,-76.75787354,6123,13599,191,76
84,5,4,-39.11000061,239.9600067,1,17,587,84404,4,41.28277206,-112.1233444,587,10384,365,76
84,6,4,79.19000244,239.9600067,1,17,1240,27610,4,35.81178284,-78.5975647,1240,63115,365,76
84,2,4,117.5800018,235.1600037,0,17,8806,23455,4,36.85530472,-76.1946106,8806,63516,365,65
84,2,4,20.47999954,232.7599945,0,17,341,92009,4,33.10355759,-117.2678757,341,62086,365,65
84,3,4,58.18999863,232.7599945,0,17,3064,91745,4,33.97114563,-117.9650879,3064,62817,365,65
84,2,4,82.93000031,230.3600006,0,17,10614,7087,4,40.7615242,-74.03826904,10614,10856,365,65
84,6,4,26.03000069,230.3600006,1,17,10563,33023,4,25.97953987,-80.19422913,10563,14685,365,76
84,5,4,108.2699966,230.3600006,1,17,11002,60440,4,41.7258606,-88.06419373,11002,66229,365,76
